Order Date,Order ID,Product Name,Customer ID,Product Category,Product ID,QTY,Unit Price,Discount,Fright,TOTAL,Profit
06-08-2024,3721,Mascara,1011,Cosmetics,P-109,1,2125,259.16,198.16,2064,298.75
06-10-2022,2041,Basketball,1052,Sports,P-101,1,1358,136.41,52.29,1273.88,272.69
04-09-2019,3069,Headphones,1088,Electronics,P-106,74,39771,413976.36,125767.05,2654844.69,1071568.51
05-06-2021,8970,Foundation,1010,Cosmetics,P-105,71,629,5541.41,1987.58,41105.17,17982
27-10-2019,3209,Moisturizer,1113,Cosmetics,P-110,75,397,3678.76,2251.82,28348.06,8095.95
07-10-2022,9164,Basketball,1039,Sports,P-101,60,12573,93532.31,41421.18,702268.87,73289.68
13-05-2020,8999,Office Chair,1035,Furniture,P-111,92,88313,1318537.13,419926,7226184.87,1843704.82
12-08-2023,1190,Perfume,1102,Cosmetics,P-112,5,1341,1228.6,514.63,5991.03,1080.17
23-11-2023,9468,Mascara,1021,Cosmetics,P-109,55,857,4918,2110.41,44327.41,19531.49
05-02-2021,6491,Bed,1185,Furniture,P-102,50,67215,510218.83,298576.39,3149107.56,977724.09
27-05-2020,3765,Mascara,1121,Cosmetics,P-109,84,2995,15854.54,17112.56,252838.02,74280.71
21-02-2020,9886,Sofa ,1043,Furniture,P-116,95,20059,322750.56,170678.29,1753532.73,631782.46
27-12-2021,4868,Moisturizer,1074,Cosmetics,P-110,43,4536,25706.96,11468.84,180809.88,44916.07
27-06-2020,4994,Wardrobe,1081,Furniture,P-119,72,8225,62844.52,43740.91,573096.39,156176.32
09-12-2021,8121,Moisturizer,1174,Cosmetics,P-110,12,2092,1450.43,2192.96,25846.53,3839.14
07-09-2020,4769,Sofa ,1017,Furniture,P-116,57,75532,429441.41,116419.16,3992301.75,532931.58
24-02-2020,7500,Basketball,1112,Sports,P-101,37,6233,16275.95,21856.57,236201.62,76449.44
25-07-2021,2537,Mascara,1131,Cosmetics,P-109,12,2194,5079.29,1115.42,22364.13,5727.63
19-12-2022,8044,Football,1040,Sports,P-104,75,13364,164553.74,21497.99,859244.25,283258.31
07-09-2020,9467,Tennis Racket,1160,Sports,P-118,66,7032,81353.74,31153.47,413911.73,131036.08
01-06-2021,3792,Football,1169,Sports,P-104,53,4735,22806.05,16309.48,244458.43,82715.19
15-10-2023,5799,Tablet,1061,Electronics,P-117,78,8019,107776.87,56508.84,574213.97,143387.1
06-12-2023,3184,Sofa ,1015,Furniture,P-116,12,53978,49498.43,13275.51,611513.08,225329.99
08-01-2024,3188,Yoga Mat,1128,Sports,P-120,94,9852,77190.1,40164.45,889062.35,314534.96
15-03-2024,1060,Mascara,1066,Cosmetics,P-109,67,3616,12954.6,23050.39,252367.79,96117.74
01-12-2022,1983,Laptop,1134,Electronics,P-108,22,39115,87540.72,26774.28,799763.56,203306.29
15-03-2023,7654,Sofa ,1196,Furniture,P-116,8,42800,37733.17,25698.07,330364.9,72233.03
04-09-2021,5334,Yoga Mat,1190,Sports,P-120,64,2299,21947.02,5875.47,131064.45,57180.84
12-06-2024,8575,Lipstick,1175,Cosmetics,P-107,77,3345,18461.49,17820.63,256924.14,75166.96
06-03-2020,8481,Headphones,1025,Electronics,P-106,30,46673,230370.35,100942.21,1270761.86,122999.36
02-11-2019,1326,Lipstick,1118,Cosmetics,P-107,19,2990,10850.63,1460.11,47419.48,15150.35
12-05-2023,3584,Laptop,1054,Electronics,P-108,47,11160,96746.82,13260.42,441033.6,81383.38
24-02-2020,5728,Basketball,1133,Sports,P-101,65,6634,69839.42,26756.75,388127.33,97719.6
29-12-2019,8034,Tennis Racket,1059,Sports,P-118,38,1348,5618.03,3620.63,49226.6,13850.99
15-03-2024,3785,Yoga Mat,1111,Sports,P-120,94,11875,62030.01,49902.68,1104122.67,170613.98
15-12-2021,2429,Foundation,1057,Cosmetics,P-105,55,2752,8781.69,8098.84,150677.15,41864.77
16-07-2024,2845,Laptop,1092,Electronics,P-108,33,16527,73323.15,17410.69,489478.54,162497.46
26-07-2021,6965,Yoga Mat,1159,Sports,P-120,19,8493,28517.37,13379.38,146229.01,16102.92
18-09-2023,9690,Bed,1076,Furniture,P-102,17,35772,75263.72,29630.93,562491.21,96357.33
21-12-2022,6674,Basketball,1158,Sports,P-101,80,13364,122322.31,44259.36,991057.05,147076.37
10-11-2022,2129,Yoga Mat,1131,Sports,P-120,17,7235,19010.87,3763.75,107747.88,32668.73
19-04-2020,3050,Sofa ,1049,Furniture,P-116,43,3221,17741.22,9793.76,130555.54,37429.36
10-07-2023,6318,Foundation,1037,Cosmetics,P-105,31,4486,8151.44,7808.97,138723.53,15499.86
04-10-2021,6893,Moisturizer,1138,Cosmetics,P-110,2,536,95.94,103.32,1079.38,476.59
03-06-2020,5816,Headphones,1143,Electronics,P-106,11,37039,70760.03,32245.03,368914,102449.03
26-05-2024,3621,Wardrobe,1076,Furniture,P-119,32,31365,78159.72,22968.17,948488.45,223699.97
08-10-2021,9921,Foundation,1131,Cosmetics,P-105,50,4788,21020.74,22542.32,240921.58,45729.86
26-10-2023,8530,Yoga Mat,1095,Sports,P-120,59,4391,40910.88,23299.44,241457.56,71559.49
04-09-2023,2050,Wardrobe,1091,Furniture,P-119,84,38298,454164.87,163307.72,2926174.85,519550.75
06-05-2020,1069,Moisturizer,1087,Cosmetics,P-110,61,4110,40382.25,16057.5,226385.25,78048.2
29-10-2019,6129,Foundation,1124,Cosmetics,P-105,68,1638,15081.63,5101.28,101403.65,30810.52
12-05-2020,4675,Sofa ,1166,Furniture,P-116,73,11526,80138.83,19018.42,780277.59,167692.08
06-03-2024,1299,Headphones,1069,Electronics,P-106,16,35249,33481.45,15455.83,545958.38,58468.67
07-10-2019,9030,Bed,1102,Furniture,P-102,75,20489,78239.97,128193.32,1586628.35,610289.56
25-08-2021,6606,Smartphone,1125,Electronics,P-114,31,25396,72402.37,35991.5,750865.13,177763.99
21-08-2023,8932,Lipstick,1116,Cosmetics,P-107,5,2157,1268,379.52,9896.52,1279.53
04-09-2023,4132,Moisturizer,1179,Cosmetics,P-110,13,4032,4182.45,2630.41,50863.96,14137.5
13-03-2021,4939,Laptop,1136,Electronics,P-108,50,43094,256274.6,51126.14,1949551.54,444876.6
24-10-2023,5202,Mascara,1116,Cosmetics,P-109,77,1159,11629.03,4767.25,82381.22,12526.99
04-03-2022,2912,Foundation,1156,Cosmetics,P-105,74,160,1964.32,817.82,10693.5,2307.12
24-02-2020,9430,Mascara,1114,Cosmetics,P-109,30,4334,18967.57,5837.06,116889.49,22661.77
30-12-2019,7592,Office Chair,1188,Furniture,P-111,25,39844,76984.31,86657.91,1005773.6,304117.27
13-11-2019,1882,Perfume,1041,Cosmetics,P-112,13,4702,11945.33,2264.76,51445.43,21731.56
08-05-2020,3236,Football,1070,Sports,P-104,76,1636,19713.3,8958.81,113581.51,45154.41
08-10-2023,6692,Sofa ,1090,Furniture,P-116,72,89285,1197764.96,398221.32,5628976.36,2126096.18
13-11-2020,7312,Bed,1187,Furniture,P-102,86,94913,1253824.73,410167.06,7318860.33,3365606.62
03-01-2024,8960,Yoga Mat,1197,Sports,P-120,23,6801,27476.21,14567.9,143514.69,15409.08
03-04-2024,6208,Running Shoes,1142,Sports,P-113,64,2197,19054.69,14018.16,135571.47,42399.26
28-09-2020,3493,Smartwatch,1144,Electronics,P-115,64,42093,531825.91,144092.31,2306218.4,541540.05
07-02-2021,8826,Wardrobe,1079,Furniture,P-119,49,19832,82316.13,37069.05,926520.92,202980.89
19-08-2022,9440,Foundation,1075,Cosmetics,P-105,81,1288,20814.05,5159.6,88673.55,37785.51
19-02-2020,6793,Tablet,1194,Electronics,P-117,58,19007,90832.44,104848.19,1116421.75,238762.61
12-03-2024,7744,Lipstick,1121,Cosmetics,P-107,13,1963,5059.34,2088.62,22548.28,5486.03
07-02-2024,8252,Foundation,1191,Cosmetics,P-105,12,4688,8808.2,4447.71,51895.51,7814.11
23-08-2021,4477,Headphones,1114,Electronics,P-106,65,26088,219293.32,151099.21,1627525.89,255089.23
11-01-2023,1875,Office Chair,1091,Furniture,P-111,26,14222,31713.7,24128.18,362186.48,83115.4
23-03-2022,3972,Basketball,1048,Sports,P-101,3,7182,4180.37,973.35,18338.98,2795.22
04-10-2020,4082,Office Chair,1163,Furniture,P-111,27,95863,269780.33,227752.84,2546273.51,795335.51
22-07-2024,6070,Football,1069,Sports,P-104,4,13551,3606.9,2113,52710.1,5908.51
11-03-2020,8103,Perfume,1195,Cosmetics,P-112,65,4378,37789.37,7709.79,254490.42,72518.09
04-06-2021,5826,Tablet,1081,Electronics,P-117,64,41615,164592.5,167065.53,2665833.03,1139272.86
13-06-2021,9112,Tennis Racket,1108,Sports,P-118,21,6645,25915.38,4868.34,118497.96,26249.56
24-02-2024,7542,Tablet,1056,Electronics,P-117,73,23725,266939.28,112722.5,1577708.22,252974.01
07-12-2020,5486,Wardrobe,1047,Furniture,P-119,57,24243,130279.43,107957.55,1359529.12,317487.43
23-04-2020,3696,Lipstick,1108,Cosmetics,P-107,25,1017,4338.39,909.56,21996.17,7217.82
12-03-2020,3654,Lipstick,1194,Cosmetics,P-107,65,1235,15518.08,5262.34,70019.26,13610.09
31-05-2024,7591,Tennis Racket,1001,Sports,P-118,27,14212,48855.26,20332.04,355200.78,140474.85
05-01-2023,2200,Perfume,1157,Cosmetics,P-112,15,3481,8664.02,3487.82,47038.8,14923.31
03-09-2019,8685,Perfume,1103,Cosmetics,P-112,91,4266,28863.55,20060.62,379403.07,151969.52
21-01-2024,8625,Basketball,1162,Sports,P-101,67,4111,33309.68,7100.11,249227.43,101214.67
01-03-2022,4878,Tennis Racket,1076,Sports,P-118,52,5023,20959.42,12847.04,253083.62,44911.22
28-11-2023,9766,Dining Table,1074,Furniture,P-103,29,43762,252621.1,51620.98,1068097.88,322697.82
21-07-2022,2795,Running Shoes,1186,Sports,P-113,9,3383,5289.39,2643.46,27801.07,5330.23
03-08-2022,2249,Smartwatch,1183,Electronics,P-115,24,8926,42705.67,10462.91,181981.24,28055.45
15-03-2022,6068,Office Chair,1116,Furniture,P-111,26,36514,102662.01,87696.02,934398.01,416059.92
16-03-2024,2434,Mascara,1020,Cosmetics,P-109,75,4246,62166.34,17625.23,273908.89,38533.18
28-12-2020,3275,Foundation,1087,Cosmetics,P-105,98,361,6193.98,983.97,30167.99,13181.77
20-12-2023,4069,Laptop,1113,Electronics,P-108,27,48749,71768.65,76907.08,1321361.43,131215.72
15-04-2021,4083,Yoga Mat,1017,Sports,P-120,26,8828,43015.43,5304.52,191817.09,44524.53
03-03-2023,9272,Dining Table,1082,Furniture,P-103,39,16695,123638.3,42407.03,569873.73,245576.72
16-08-2020,3226,Dining Table,1118,Furniture,P-103,45,11172,50248.17,33061.01,485552.84,56338.85
25-09-2022,7804,Running Shoes,1124,Sports,P-113,74,1847,9557.76,13086.48,140206.72,37500.45
02-12-2022,3530,Bed,1088,Furniture,P-102,50,33624,163344.77,124702.98,1642558.21,154280.84
09-12-2021,9704,Smartwatch,1052,Electronics,P-115,16,31839,68537.68,34880.22,475766.54,75099.4
02-10-2021,3790,Running Shoes,1194,Sports,P-113,100,1732,11261.57,5975.29,167913.72,57603.49
04-01-2024,1349,Smartwatch,1048,Electronics,P-115,25,23428,47486.37,40508.81,578722.44,115226.99
07-09-2019,3173,Office Chair,1084,Furniture,P-111,81,36318,535827.27,278226.74,2684157.47,274736.84
24-04-2024,9983,Moisturizer,1063,Cosmetics,P-110,27,1644,3086.54,3903.8,45205.26,18606
10-03-2021,7448,Office Chair,1167,Furniture,P-111,66,97831,726848.12,490610.4,6220608.28,1231135.52
04-07-2023,5773,Football,1168,Sports,P-104,86,6759,103138.97,46914.99,525050.02,75221.25
08-11-2022,9065,Sofa ,1145,Furniture,P-116,27,80794,399397.07,179289.93,1961330.86,586495.06
14-08-2020,6444,Smartphone,1180,Electronics,P-114,67,33800,356804.16,127188.77,2034984.61,528569.74
23-08-2020,5899,Tablet,1020,Electronics,P-117,24,26468,125172.69,36753.02,546812.33,147771.4
30-03-2023,5659,Dining Table,1176,Furniture,P-103,58,90784,959133.61,254371.42,4560709.81,606529.99
11-07-2020,2503,Laptop,1088,Electronics,P-108,29,9554,42628.36,26745.36,261183,65247.59
14-07-2024,5270,Moisturizer,1183,Cosmetics,P-110,47,2130,5907.2,5554.23,99757.03,46468.05
14-02-2021,6760,Sofa ,1027,Furniture,P-116,36,47193,283750.72,114702.56,1529899.84,604314.55
05-12-2023,8945,Running Shoes,1014,Sports,P-113,86,14869,248987.35,116302.36,1146049.01,419031.07
29-05-2024,8770,Bed,1112,Furniture,P-102,6,31513,9589.58,12714.45,192202.87,42901.38
31-07-2024,5149,Lipstick,1123,Cosmetics,P-107,73,1528,7434.36,10008.86,114118.5,24149.74
01-09-2021,5320,Tennis Racket,1048,Sports,P-118,92,14188,252424.64,65516.13,1118387.49,359908.96
29-06-2024,5611,Mascara,1026,Cosmetics,P-109,3,3051,655.76,332.94,8830.18,890.9
06-04-2022,1711,Yoga Mat,1158,Sports,P-120,57,5579,28392.78,28807.04,318417.26,85975.19
10-01-2022,3341,Wardrobe,1044,Furniture,P-119,9,48442,73329.77,25480.5,388128.73,108279.02
14-01-2022,5790,Perfume,1068,Cosmetics,P-112,88,4225,25123.64,29211.15,375887.51,135795.78
07-04-2023,3720,Moisturizer,1082,Cosmetics,P-110,71,2838,16719.57,11020.37,195798.8,82106.48
04-05-2021,8690,Tennis Racket,1153,Sports,P-118,7,1181,1461.8,255.99,7061.19,2785.78
06-07-2020,9828,Lipstick,1030,Cosmetics,P-107,88,1534,19618.02,8405.54,123779.52,43114.31
12-04-2024,7870,Tennis Racket,1089,Sports,P-118,39,1096,3596.12,3158.64,42306.52,12276.88
25-11-2021,8595,Smartphone,1068,Electronics,P-114,95,34316,204405.32,94049.08,3149663.76,321268.84
20-05-2021,6610,Wardrobe,1095,Furniture,P-119,67,9681,51372.25,58299.59,655554.34,117363.24
28-10-2022,3154,Dining Table,1127,Furniture,P-103,22,10026,23756.15,8076.38,204892.23,85606.2
11-10-2022,3949,Mascara,1174,Cosmetics,P-109,18,525,988.81,298.53,8759.72,1399.53
07-05-2022,6509,Yoga Mat,1052,Sports,P-120,75,14816,190791.15,35142.4,955551.25,230701.72
26-03-2024,2251,Smartphone,1163,Electronics,P-114,59,13265,44542,35738.39,773831.39,273938.7
26-04-2021,3012,Bed,1005,Furniture,P-102,77,72589,716305.88,264168.95,5137216.07,625790.76
11-09-2020,2053,Moisturizer,1082,Cosmetics,P-110,45,152,613.83,185.59,6411.76,2108.13
10-03-2023,4668,Mascara,1046,Cosmetics,P-109,47,616,2540.93,1017.66,27428.73,6170.03
06-08-2023,6009,Smartphone,1004,Electronics,P-114,83,35633,314546.72,118600.51,2761592.79,805726.94
17-11-2021,1667,Smartwatch,1159,Electronics,P-115,28,12706,18769.87,16708.59,353706.72,137258.32
12-06-2022,3715,Basketball,1075,Sports,P-101,42,1273,3256.81,4898.65,55107.84,6717.23
08-04-2022,9613,Smartphone,1022,Electronics,P-114,47,49300,256067.74,179348.83,2240381.09,616898.06
01-08-2022,1083,Perfume,1146,Cosmetics,P-112,4,4399,1161.86,1379.28,17813.42,2682.56
19-10-2019,5614,Yoga Mat,1170,Sports,P-120,29,1648,9181.62,3932.25,42542.63,15884.69
25-03-2023,4426,Headphones,1046,Electronics,P-106,16,24797,57727.31,33007.99,372032.68,163513.77
09-01-2023,5350,Foundation,1070,Cosmetics,P-105,9,1745,1702.05,715.53,14718.48,3909
29-12-2019,7296,Laptop,1004,Electronics,P-108,66,41847,284440.53,190934.71,2668396.18,784481.02
17-08-2021,9200,Smartwatch,1019,Electronics,P-115,44,46605,389548.92,78144.4,1739215.48,812138.52
02-11-2022,8780,Running Shoes,1023,Sports,P-113,78,7097,78961.76,15366.91,489971.15,173822.05
14-05-2020,7406,Perfume,1121,Cosmetics,P-112,33,2075,11877.17,2545.9,59143.73,28096.33
23-10-2022,1482,Basketball,1157,Sports,P-101,43,7033,51407.12,13097.85,264109.73,66434.14
03-05-2021,8256,Sofa ,1070,Furniture,P-116,35,89150,280024.33,209865.77,3050091.44,333239.21
28-05-2020,1085,Bed,1111,Furniture,P-102,55,72721,748245.75,115785.72,3367194.97,359783.24
18-05-2023,2711,Office Chair,1174,Furniture,P-111,99,23201,173153.33,166770.8,2290516.47,747849.87
19-11-2020,9584,Headphones,1057,Electronics,P-106,38,49865,300216.78,39015.88,1633669.1,420937.41
01-10-2019,5305,Tablet,1054,Electronics,P-117,42,32379,124177.31,93241.71,1328982.4,455629.43
20-09-2019,4100,Laptop,1012,Electronics,P-108,6,31370,37600.39,18555.15,169174.76,54722.13
07-04-2021,4487,Basketball,1072,Sports,P-101,78,14058,143122.58,33686.67,987088.09,142998.68
24-01-2022,6572,Basketball,1018,Sports,P-101,65,2221,22876.89,10463.42,131951.53,16672.92
06-02-2021,1191,Tablet,1151,Electronics,P-117,77,6136,23779.82,37174.13,485866.31,172119.33
13-07-2020,8469,Office Chair,1013,Furniture,P-111,43,56044,203435.06,146299.1,2352756.04,481830.53
03-09-2023,2965,Laptop,1076,Electronics,P-108,15,44317,123594.93,14537.91,555697.98,202317.45
09-10-2021,7522,Lipstick,1120,Cosmetics,P-107,49,2734,8227.62,6318.62,132057,57029.13
28-02-2022,9534,Office Chair,1086,Furniture,P-111,13,98817,78301.56,100715.91,1307035.35,281130.1
26-10-2020,1800,Foundation,1097,Cosmetics,P-105,52,3246,11858.69,8725.43,165658.74,42550.63
14-11-2021,2034,Mascara,1039,Cosmetics,P-109,21,2393,7822.14,4609.41,47040.27,4343.52
07-08-2024,9163,Office Chair,1005,Furniture,P-111,82,14018,75291.68,83932.48,1158116.8,339940.32
19-08-2021,9299,Foundation,1174,Cosmetics,P-105,84,688,3852.52,3489.95,57429.43,19346.21
17-11-2019,3148,Smartwatch,1100,Electronics,P-115,96,45441,375613.83,227724.86,4214447.03,1168479.13
21-03-2024,5278,Tennis Racket,1035,Sports,P-118,86,7392,52842.56,19088.71,601958.15,211003.27
02-08-2021,9009,Mascara,1086,Cosmetics,P-109,11,2657,2045.28,2575.9,29757.62,9823.81
16-03-2020,6201,Sofa ,1002,Furniture,P-116,96,25367,303337.7,173033.87,2304928.17,470897.57
06-03-2024,9458,Sofa ,1007,Furniture,P-116,39,83143,271957.22,198589.13,3169208.91,1321756.31
25-12-2023,6616,Office Chair,1107,Furniture,P-111,75,45186,616578.22,315256.87,3087628.65,1218554.66
30-07-2022,3195,Sofa ,1183,Furniture,P-116,41,84968,586360.51,343728.08,3241055.57,569611.32
17-05-2024,4075,Lipstick,1104,Cosmetics,P-107,49,2245,5617.78,8690.65,113077.87,51950.02
25-03-2022,8104,Yoga Mat,1195,Sports,P-120,91,9376,84425.72,62800.79,831591.07,106558.27
24-03-2022,3881,Smartphone,1098,Electronics,P-114,88,44668,263318.68,188413.87,3855879.19,1637375.43
25-10-2020,5443,Perfume,1003,Cosmetics,P-112,24,3862,13847.01,8921.74,87762.73,25023.09
14-08-2022,2499,Mascara,1050,Cosmetics,P-109,72,3009,38751.18,18771.42,196668.24,60624.42
02-04-2023,8312,Bed,1036,Furniture,P-102,60,59533,607518.27,279327.8,3243789.53,1332896.49
11-07-2022,2093,Mascara,1110,Cosmetics,P-109,36,2809,13544.22,3984.03,91563.81,31272.77
09-01-2023,5409,Laptop,1190,Electronics,P-108,60,49464,378812.99,162902.81,2751929.82,496495.53
01-09-2019,9878,Tablet,1134,Electronics,P-117,15,16672,15429.54,19163.14,253813.6,79810.06
07-10-2019,8863,Dining Table,1054,Furniture,P-103,21,42225,98182.83,86802.83,875345,191747.59
08-05-2024,2127,Basketball,1181,Sports,P-101,29,11627,42320.65,12712.38,307574.73,50657.55
23-07-2020,8871,Football,1042,Sports,P-104,9,1034,469.15,433.37,9270.22,3517.7
18-07-2023,7372,Headphones,1151,Electronics,P-106,5,30371,14029.17,9613.24,147439.07,29329.07
08-05-2024,9745,Perfume,1063,Cosmetics,P-112,73,2856,13152.33,6858.54,202194.21,51804.78
20-06-2022,3651,Headphones,1060,Electronics,P-106,41,29687,61380.78,86721.74,1242507.96,360756.54
08-08-2022,3849,Wardrobe,1088,Furniture,P-119,4,83851,59124.37,20803.16,297082.79,53062.16
05-12-2019,3439,Dining Table,1006,Furniture,P-103,54,23996,131784.41,59823.29,1223822.88,145604.87
31-12-2022,8438,Dining Table,1085,Furniture,P-103,87,68222,1155106.75,343265.46,5123472.71,1351203.74
23-12-2023,2674,Sofa ,1086,Furniture,P-116,5,81494,60369.8,25845.28,372945.48,95148.58
03-03-2024,1400,Smartwatch,1197,Electronics,P-115,5,10379,8519.65,1860.6,45235.95,17818.12
07-11-2021,8176,Sofa ,1096,Furniture,P-116,27,88709,279738.59,167447.1,2282851.51,595457.26
31-08-2019,5188,Yoga Mat,1107,Sports,P-120,32,10724,31899.95,30063.37,341331.42,124239.49
23-06-2024,5197,Wardrobe,1024,Furniture,P-119,17,97455,89405.3,48890.81,1616220.51,240405.53
24-10-2022,3988,Tennis Racket,1160,Sports,P-118,84,3364,30895.05,6211.23,257892.18,86706.49
17-06-2023,1109,Yoga Mat,1003,Sports,P-120,24,14781,34030.48,23141.55,343855.07,39422.75
15-05-2021,8695,Foundation,1167,Cosmetics,P-105,74,3489,45201.29,24278.45,237263.16,35069.72
31-08-2022,8129,Dining Table,1169,Furniture,P-103,7,3809,3241.17,2426.02,25847.85,3017.47
28-08-2022,9717,Headphones,1196,Electronics,P-106,51,37779,251735.99,111284.32,1786277.33,654168.41
02-08-2022,3298,Yoga Mat,1167,Sports,P-120,84,855,12990.46,4131.91,62961.45,26393.34
26-08-2022,8006,Lipstick,1188,Cosmetics,P-107,12,2013,2063.14,1502.51,23595.37,6091.34
31-08-2021,4144,Wardrobe,1133,Furniture,P-119,43,64673,275538.15,163008.07,2668408.92,356391.19
15-05-2021,2037,Office Chair,1041,Furniture,P-111,10,33246,44517.49,31512.92,319455.43,122878.99
29-05-2020,8477,Perfume,1172,Cosmetics,P-112,6,3115,2815.09,1564.68,17439.59,7473.23
08-07-2021,2442,Sofa ,1142,Furniture,P-116,60,7934,85236.93,26727.02,417530.09,182040.67
04-01-2022,1687,Dining Table,1108,Furniture,P-103,95,4077,54817.24,8738.15,341235.91,111039.55
11-07-2024,8119,Tablet,1009,Electronics,P-117,84,35321,574189.45,147674.78,2540449.33,1052323.3
09-08-2021,9687,Bed,1009,Furniture,P-102,44,97444,451900.89,421818.23,4257453.34,1684466.09
14-03-2020,1263,Headphones,1165,Electronics,P-106,26,11651,27348.73,22943.07,298520.34,38163.45
02-06-2021,5800,Running Shoes,1046,Sports,P-113,36,6799,17211.26,17230.64,244783.38,84118.95
16-10-2020,6291,Running Shoes,1013,Sports,P-113,91,12180,127604.29,90322.98,1071098.69,258120.45
14-12-2020,6629,Sofa ,1189,Furniture,P-116,4,2611,752.5,885.93,10577.43,2400.08
10-02-2023,1999,Basketball,1071,Sports,P-101,17,7739,20667.56,7923,118818.44,18799.42
02-08-2023,6395,Basketball,1041,Sports,P-101,91,5316,58073.59,36539.3,462221.71,59825.6
08-11-2023,6386,Basketball,1141,Sports,P-101,46,5026,35984.43,22237.22,217448.79,40942.35
08-05-2021,3825,Tennis Racket,1006,Sports,P-118,5,14596,10324.04,1890.16,64546.12,8037.58
15-05-2024,3085,Sofa ,1007,Furniture,P-116,87,49511,514571.25,376943.4,4169829.15,906590.21
15-02-2024,2182,Smartphone,1185,Electronics,P-114,31,19837,99062.99,29251.29,545135.3,230921.85
27-12-2021,4109,Smartwatch,1015,Electronics,P-115,42,44553,141998.52,81224.74,1810452.22,393027.88
29-05-2021,8723,Bed,1180,Furniture,P-102,98,5748,96360.75,33595.15,500538.4,187501.04
11-09-2021,9212,Wardrobe,1038,Furniture,P-119,34,25665,106400.05,73719.61,839929.56,297543.35
06-05-2021,2116,Football,1034,Sports,P-104,58,715,6603.43,1206.06,36072.63,7981.31
16-04-2020,7759,Office Chair,1146,Furniture,P-111,87,60461,543603.65,495609.97,5212113.32,1196685.91
13-05-2020,9798,Lipstick,1037,Cosmetics,P-107,55,2520,12491.01,10133.07,136242.06,55063.95
15-09-2022,2698,Football,1129,Sports,P-104,39,1904,12972.37,5372.16,66655.79,17922.06
14-04-2021,9245,Headphones,1007,Electronics,P-106,1,15151,1565.93,1301.85,14886.92,1377.76
02-09-2020,8111,Yoga Mat,1042,Sports,P-120,40,5055,32788.39,6251.78,175663.39,80530.66
19-03-2020,9365,Football,1120,Sports,P-104,12,2671,4001.93,2830.15,30880.22,6762.81
30-06-2021,6515,Running Shoes,1086,Sports,P-113,65,11649,71630.97,38448.55,724002.58,238759.25
07-03-2020,2908,Foundation,1046,Cosmetics,P-105,99,1075,7903.45,4291.73,102813.28,32648.13
24-02-2023,1427,Lipstick,1073,Cosmetics,P-107,42,2044,5756.79,5270.81,85362.02,29612.99
26-05-2024,5872,Lipstick,1171,Cosmetics,P-107,20,4265,11478.27,5216.99,79038.72,11349.31
25-11-2020,7719,Headphones,1194,Electronics,P-106,52,41528,120989.93,162766.34,2201232.41,745341.82
17-11-2021,6084,Moisturizer,1066,Cosmetics,P-110,32,659,3349.41,831.77,18570.36,8003
27-05-2024,9544,Yoga Mat,1120,Sports,P-120,15,11227,28302.77,8786.79,148889.02,40632.64
19-03-2024,1933,Moisturizer,1089,Cosmetics,P-110,79,154,877.9,815.91,12104.01,3536.88
25-09-2019,6740,Basketball,1174,Sports,P-101,15,4458,11233.56,4401.85,60038.29,15933.69
06-08-2020,9277,Dining Table,1043,Furniture,P-103,7,63278,83353.57,27722.01,387314.44,120624.29
06-10-2023,3735,Moisturizer,1061,Cosmetics,P-110,56,4926,50908.27,12071.36,237019.09,61473.44
06-12-2021,1755,Moisturizer,1177,Cosmetics,P-110,60,1897,12062.04,7207.91,108965.87,44787.86
07-02-2024,9595,Running Shoes,1071,Sports,P-113,24,13317,58579.66,20221.44,281249.78,102159.27
31-01-2020,7351,Smartphone,1175,Electronics,P-114,38,12100,53135.34,40628.56,447293.22,191227.23
01-07-2021,9945,Tennis Racket,1103,Sports,P-118,7,14229,14096.68,6131.99,91638.31,28653.28
11-04-2022,8523,Headphones,1177,Electronics,P-106,48,34360,303933.45,132959.49,1478306.04,209709.99
03-04-2023,7957,Dining Table,1161,Furniture,P-103,59,91011,453650.11,497609.36,5413608.25,1684729.32
01-04-2023,8171,Smartwatch,1009,Electronics,P-115,95,11138,175259.39,48617.75,931468.36,301309.46
19-03-2023,7060,Laptop,1173,Electronics,P-108,30,34943,202154.72,98432.16,944567.44,191702.22
07-11-2019,3317,Moisturizer,1090,Cosmetics,P-110,91,4124,57896.25,10422.3,327810.05,147277.61
19-07-2021,1476,Football,1091,Sports,P-104,31,12416,29329.15,9558.71,365125.56,80307.12
21-07-2023,6829,Tennis Racket,1037,Sports,P-118,35,5303,26120.59,11451.4,170935.81,53529.33
29-10-2022,3977,Lipstick,1171,Cosmetics,P-107,23,2842,6089.8,2604.79,61880.99,18595.29
22-02-2024,9342,Basketball,1105,Sports,P-101,95,11683,216812.73,94221.08,987293.35,152227.87
18-12-2023,3127,Foundation,1047,Cosmetics,P-105,27,1487,2572.46,2612.9,40189.44,13366.7
07-07-2023,4606,Wardrobe,1140,Furniture,P-119,18,4704,12160.35,6765.84,79277.49,15104.68
05-11-2020,2042,Tablet,1131,Electronics,P-117,42,32256,211451.82,98121.92,1241422.1,215653.65
24-04-2022,8113,Office Chair,1198,Furniture,P-111,21,61490,256470.4,32288.35,1067107.95,407466.82
18-09-2023,4216,Tennis Racket,1006,Sports,P-118,18,13645,15621.21,8587.89,238576.68,56222.26
12-07-2023,6565,Running Shoes,1064,Sports,P-113,96,14245,259245.73,102909.6,1211183.87,206015.27
