Shipping ID,Order ID,Order Date,Shipment Date,Shipment Mode,Shipment Company,Route ID,Delivery Date,Shipment Days,Fright,Status
4553,3388,21-06-2022,22-06-2022,Land,DTDC,1010,17-07-2022,25,7319.14,In Transit
8464,5259,16-07-2021,18-07-2021,Sea,DTDC,1004,17-08-2021,30,3777.09,Cancelled
4617,4423,06-05-2023,08-05-2023,Air,Aramex,1008,28-05-2023,20,338493.97,Cancelled
6994,1759,07-11-2019,10-11-2019,Land,Aramex,1008,10-12-2019,30,763.6,Delivered
3620,6034,13-05-2023,16-05-2023,Land,India Post,1005,08-06-2023,23,78369.96,Pending
8405,4581,29-06-2022,03-07-2022,Sea,FedEx,1006,28-07-2022,25,57816.4,In Transit
6094,9626,16-09-2022,20-09-2022,Sea,Aramex,1004,10-10-2022,20,5214.62,In Transit
4755,9385,22-07-2023,22-07-2023,Air,Aramex,1004,19-08-2023,28,177884.97,In Transit
9511,1012,11-03-2021,13-03-2021,Land,India Post,1010,06-04-2021,24,36287.07,Pending
5483,4055,11-10-2021,12-10-2021,Land,DTDC,1009,10-11-2021,29,1432.59,Pending
7365,8250,09-04-2021,11-04-2021,Land,FedEx,1004,05-05-2021,24,160630.13,Pending
4577,7223,14-03-2023,14-03-2023,Air,DTDC,1007,07-04-2023,24,4186.45,Delivered
4266,7231,09-08-2020,11-08-2020,Air,DHL,1005,06-09-2020,26,2050.34,Cancelled
9498,3818,28-09-2023,29-09-2023,Air,DHL,1001,22-10-2023,23,27463.89,In Transit
7879,7063,15-11-2020,16-11-2020,Sea,DHL,1008,12-12-2020,26,18267,In Transit
5376,2316,16-05-2021,17-05-2021,Sea,Blue Dart,1009,06-06-2021,20,48420.91,In Transit
5292,8542,17-05-2021,20-05-2021,Sea,DTDC,1005,16-06-2021,27,44152.27,Delivered
3438,5715,29-01-2020,02-02-2020,Air,DTDC,1003,28-02-2020,26,10076.52,In Transit
4296,3418,19-01-2024,23-01-2024,Sea,India Post,1006,15-02-2024,23,37443.97,Cancelled
8829,7241,07-03-2021,09-03-2021,Land,DTDC,1010,01-04-2021,23,16399.45,Pending
2006,3230,07-09-2021,08-09-2021,Sea,Aramex,1003,08-10-2021,30,1762.17,Delivered
1376,1663,04-07-2022,04-07-2022,Sea,India Post,1009,26-07-2022,22,101242.18,Delivered
8827,5631,08-11-2022,09-11-2022,Land,DTDC,1009,03-12-2022,24,18173.53,Cancelled
4468,7515,08-10-2023,09-10-2023,Sea,Blue Dart,1008,31-10-2023,22,222678.87,Delivered
3444,7642,28-08-2023,30-08-2023,Air,UPS,1003,22-09-2023,23,28571.41,Cancelled
8644,3467,12-08-2021,12-08-2021,Sea,FedEx,1006,02-09-2021,21,48101.31,In Transit
7135,6550,25-08-2023,29-08-2023,Air,Blue Dart,1002,19-09-2023,21,6322.52,Pending
9780,6765,02-10-2021,04-10-2021,Land,India Post,1001,29-10-2021,25,4135.16,Cancelled
6467,1044,21-05-2022,24-05-2022,Land,UPS,1001,14-06-2022,21,10355.87,Delivered
5807,7485,28-08-2022,31-08-2022,Air,FedEx,1003,26-09-2022,26,28118.38,In Transit
8857,6872,22-03-2020,25-03-2020,Sea,FedEx,1010,23-04-2020,29,13664.22,Pending
4028,8887,21-08-2022,22-08-2022,Land,DHL,1003,16-09-2022,25,64605.67,Delivered
4107,8925,05-12-2022,09-12-2022,Air,TNT Express,1009,02-01-2023,24,7140.42,Delivered
4915,9432,18-07-2020,20-07-2020,Sea,DHL,1001,11-08-2020,22,2681.67,In Transit
9559,8216,20-07-2020,23-07-2020,Air,DHL,1005,21-08-2020,29,140802.65,Cancelled
3166,4762,06-07-2022,08-07-2022,Land,FedEx,1009,05-08-2022,28,188318.62,Pending
8492,9188,25-07-2023,29-07-2023,Air,DTDC,1006,18-08-2023,20,49934.42,In Transit
2018,6163,24-09-2020,28-09-2020,Air,India Post,1007,25-10-2020,27,9056.97,Cancelled
4991,2111,19-05-2022,21-05-2022,Air,DTDC,1001,20-06-2022,30,11196.1,Delivered
4190,4199,07-11-2022,08-11-2022,Air,UPS,1007,03-12-2022,25,1647.54,In Transit
6381,7854,31-01-2020,04-02-2020,Air,DHL,1008,24-02-2020,20,346052.08,Delivered
3036,4192,22-01-2022,26-01-2022,Land,India Post,1008,18-02-2022,23,59857.95,In Transit
8886,2478,08-07-2022,12-07-2022,Air,Aramex,1002,03-08-2022,22,6665.62,In Transit
7300,7549,25-03-2023,27-03-2023,Sea,UPS,1008,23-04-2023,27,7113.85,Pending
6401,3978,08-11-2019,12-11-2019,Land,Aramex,1004,04-12-2019,22,61022.25,Delivered
2550,6043,17-11-2023,21-11-2023,Land,Blue Dart,1007,13-12-2023,22,11113.01,In Transit
5678,2662,17-01-2022,18-01-2022,Sea,DHL,1006,12-02-2022,25,24213.23,Delivered
4183,8028,18-05-2023,22-05-2023,Land,TNT Express,1008,17-06-2023,26,33215.42,Cancelled
5032,7180,20-04-2021,21-04-2021,Sea,Aramex,1004,16-05-2021,25,1557.24,Cancelled
4343,7168,11-04-2020,14-04-2020,Air,DHL,1003,04-05-2020,20,48354.63,In Transit
4394,2109,31-10-2021,03-11-2021,Sea,Aramex,1005,03-12-2021,30,25023.65,Delivered
1360,8447,14-02-2023,15-02-2023,Land,Aramex,1009,12-03-2023,25,99106.04,Cancelled
5321,2802,14-11-2021,16-11-2021,Air,UPS,1002,10-12-2021,24,15128.39,Cancelled
8451,8865,11-07-2023,15-07-2023,Land,DHL,1004,06-08-2023,22,72343.34,In Transit
6353,2128,27-02-2021,28-02-2021,Air,Blue Dart,1009,30-03-2021,30,146765.73,Delivered
9512,8908,21-06-2021,25-06-2021,Air,DTDC,1005,20-07-2021,25,19354.62,In Transit
6772,3422,05-06-2022,05-06-2022,Sea,Blue Dart,1004,05-07-2022,30,5738.11,In Transit
3465,9880,03-09-2023,07-09-2023,Air,DTDC,1004,05-10-2023,28,1123.45,Pending
4598,9510,23-07-2023,26-07-2023,Land,Blue Dart,1005,20-08-2023,25,53955.94,Delivered
6927,4149,26-02-2023,26-02-2023,Air,UPS,1006,27-03-2023,29,1778.9,Pending
4963,7619,15-02-2020,15-02-2020,Air,DHL,1002,08-03-2020,22,22052.11,Delivered
5242,7994,16-01-2023,16-01-2023,Sea,FedEx,1005,06-02-2023,21,79326.9,Delivered
4768,4186,28-06-2024,28-06-2024,Sea,FedEx,1001,23-07-2024,25,132220.75,Cancelled
6781,7849,23-08-2021,24-08-2021,Land,Aramex,1005,16-09-2021,23,3816.94,Delivered
1532,1292,24-05-2024,24-05-2024,Sea,FedEx,1002,14-06-2024,21,11667.4,Pending
7824,3884,07-04-2021,09-04-2021,Air,Blue Dart,1003,06-05-2021,27,147560.17,Cancelled
8318,3353,21-08-2020,24-08-2020,Land,Blue Dart,1007,17-09-2020,24,10.32,Pending
6320,8725,18-12-2022,19-12-2022,Sea,Blue Dart,1004,14-01-2023,26,357461.96,Pending
8054,1386,28-01-2024,28-01-2024,Air,DTDC,1007,17-02-2024,20,13322.39,In Transit
6233,4855,11-08-2023,11-08-2023,Land,UPS,1009,03-09-2023,23,28644.62,In Transit
1694,7156,05-08-2020,05-08-2020,Land,Blue Dart,1007,04-09-2020,30,20382.29,Pending
1600,3669,23-12-2019,24-12-2019,Land,Blue Dart,1008,21-01-2020,28,5008.95,Cancelled
4588,8676,01-05-2024,02-05-2024,Sea,TNT Express,1005,31-05-2024,29,210449.57,Delivered
1087,6142,06-09-2023,08-09-2023,Sea,DHL,1003,02-10-2023,24,7723.7,Cancelled
4678,9976,27-08-2023,27-08-2023,Air,DHL,1002,20-09-2023,24,715.01,In Transit
9597,7114,16-06-2020,18-06-2020,Land,FedEx,1001,15-07-2020,27,172984.64,Pending
1139,5993,06-02-2024,07-02-2024,Land,UPS,1008,02-03-2024,24,127647.64,Cancelled
4705,5065,04-07-2022,06-07-2022,Air,DHL,1002,28-07-2022,22,101144.83,Cancelled
1932,1047,09-03-2023,12-03-2023,Air,Blue Dart,1004,11-04-2023,30,33416.99,Pending
2535,7463,10-02-2024,12-02-2024,Air,FedEx,1007,08-03-2024,25,7732.72,Pending
9925,2161,11-09-2023,14-09-2023,Air,Blue Dart,1006,14-10-2023,30,2127.17,Delivered
9719,2587,07-09-2020,07-09-2020,Air,Aramex,1009,28-09-2020,21,83266.19,Cancelled
7602,6101,03-09-2022,07-09-2022,Air,FedEx,1010,04-10-2022,27,2603.38,Pending
3065,3202,01-11-2022,03-11-2022,Sea,India Post,1003,25-11-2022,22,184785.89,Pending
2197,4841,26-08-2021,29-08-2021,Sea,DTDC,1003,18-09-2021,20,18231.5,Delivered
9269,5271,16-12-2022,18-12-2022,Land,Aramex,1010,15-01-2023,28,56672.49,Cancelled
4053,7578,02-07-2020,05-07-2020,Air,UPS,1003,30-07-2020,25,13195.8,Cancelled
3782,6592,24-08-2023,24-08-2023,Air,Aramex,1002,13-09-2023,20,2163.04,Cancelled
8188,9181,05-05-2020,08-05-2020,Sea,Aramex,1001,07-06-2020,30,17340.46,Cancelled
3024,6235,18-06-2024,20-06-2024,Air,FedEx,1002,16-07-2024,26,14711.57,Delivered
4902,3156,26-09-2020,29-09-2020,Sea,TNT Express,1009,28-10-2020,29,32979.77,In Transit
9419,6528,19-05-2021,19-05-2021,Sea,Aramex,1001,16-06-2021,28,59754.62,Cancelled
6835,6757,03-03-2024,06-03-2024,Sea,Blue Dart,1005,31-03-2024,25,2582.02,In Transit
2371,7785,26-09-2022,27-09-2022,Air,DTDC,1004,27-10-2022,30,51520.96,Delivered
2399,8562,29-04-2022,30-04-2022,Land,DTDC,1006,20-05-2022,20,112217.18,In Transit
3874,7962,03-01-2023,04-01-2023,Land,DHL,1006,02-02-2023,29,2734.32,Pending
2279,4305,02-01-2024,04-01-2024,Sea,FedEx,1009,29-01-2024,25,7490.08,Pending
6819,8417,02-09-2023,06-09-2023,Sea,India Post,1007,26-09-2023,20,60564.9,Cancelled
2896,2985,21-03-2024,25-03-2024,Sea,TNT Express,1004,14-04-2024,20,14002.59,Pending
6516,2154,11-06-2022,12-06-2022,Air,TNT Express,1007,02-07-2022,20,19986.59,Pending
5909,6931,07-11-2022,09-11-2022,Air,FedEx,1003,07-12-2022,28,19803.56,Cancelled
2813,7572,09-03-2020,09-03-2020,Air,FedEx,1003,06-04-2020,28,10101.69,In Transit
2664,7029,03-12-2023,06-12-2023,Air,TNT Express,1003,26-12-2023,20,186.72,Delivered
2220,5431,26-09-2022,28-09-2022,Sea,Blue Dart,1007,22-10-2022,24,7716.2,Delivered
7643,3967,03-02-2022,03-02-2022,Air,TNT Express,1005,02-03-2022,27,139.62,In Transit
5540,7600,21-09-2023,24-09-2023,Sea,DTDC,1004,23-10-2023,29,9989.34,Delivered
9205,3379,16-03-2022,19-03-2022,Sea,Blue Dart,1009,09-04-2022,21,87028.71,In Transit
5975,8412,10-12-2021,10-12-2021,Sea,Blue Dart,1009,06-01-2022,27,7109.96,In Transit
4690,2675,17-05-2023,20-05-2023,Land,UPS,1001,19-06-2023,30,146712.99,Pending
5760,9583,12-11-2021,13-11-2021,Air,FedEx,1004,03-12-2021,20,44534.82,Delivered
6744,6796,04-07-2021,04-07-2021,Air,Blue Dart,1004,31-07-2021,27,32626.92,Cancelled
9712,6217,19-08-2021,19-08-2021,Land,TNT Express,1006,11-09-2021,23,6540.79,Delivered
3019,7806,07-02-2023,07-02-2023,Land,TNT Express,1010,08-03-2023,29,29142.95,Pending
1723,7880,23-08-2020,24-08-2020,Sea,DTDC,1008,23-09-2020,30,238333.34,Delivered
4567,2761,25-11-2023,26-11-2023,Sea,Blue Dart,1001,22-12-2023,26,44072.81,Pending
3164,2725,13-04-2022,15-04-2022,Air,DTDC,1001,10-05-2022,25,70765.07,Cancelled
1859,6305,09-08-2020,09-08-2020,Sea,UPS,1009,07-09-2020,29,18742.44,Cancelled
5933,6868,31-07-2021,04-08-2021,Sea,DHL,1002,25-08-2021,21,11076.95,In Transit
3389,8678,03-05-2021,03-05-2021,Air,India Post,1002,01-06-2021,29,39539.92,Pending
3826,4670,08-06-2023,08-06-2023,Air,DTDC,1007,03-07-2023,25,36604,Cancelled
1502,5003,05-05-2022,07-05-2022,Sea,India Post,1009,05-06-2022,29,40883.25,Cancelled
9680,9792,08-06-2020,12-06-2020,Air,Aramex,1009,12-07-2020,30,265410.34,Delivered
8007,2002,04-10-2020,06-10-2020,Air,UPS,1007,02-11-2020,27,4198.46,In Transit
4749,9331,03-08-2023,05-08-2023,Sea,DTDC,1002,25-08-2023,20,101202.07,Cancelled
2588,9533,13-11-2022,14-11-2022,Land,TNT Express,1002,09-12-2022,25,2812.99,Delivered
6038,9420,08-09-2020,09-09-2020,Air,Blue Dart,1003,08-10-2020,29,23942.09,Cancelled
2262,7347,26-10-2021,29-10-2021,Air,DTDC,1008,19-11-2021,21,53074.61,Pending
1283,3277,21-06-2021,25-06-2021,Land,FedEx,1008,24-07-2021,29,5921.77,Pending
4645,4631,07-04-2024,08-04-2024,Land,DTDC,1010,04-05-2024,26,132.4,In Transit
8172,8336,19-01-2020,22-01-2020,Sea,DTDC,1008,19-02-2020,28,128822.95,Pending
5345,3276,28-03-2024,31-03-2024,Land,DTDC,1010,27-04-2024,27,74326.32,Pending
9899,7615,06-06-2022,09-06-2022,Air,Aramex,1006,07-07-2022,28,8677.28,Delivered
6556,2386,29-08-2019,29-08-2019,Air,Blue Dart,1004,28-09-2019,30,694.11,Cancelled
7733,1727,25-04-2021,26-04-2021,Air,UPS,1009,22-05-2021,26,18808.59,Delivered
8269,7439,01-01-2023,03-01-2023,Sea,DHL,1002,01-02-2023,29,7279.37,Delivered
8610,4081,05-09-2022,08-09-2022,Land,DHL,1008,05-10-2022,27,16538.53,Cancelled
6472,6446,17-06-2022,21-06-2022,Land,UPS,1007,18-07-2022,27,162345.99,Cancelled
3223,6301,25-08-2023,28-08-2023,Sea,Aramex,1003,25-09-2023,28,13785.1,In Transit
1413,8900,20-07-2020,22-07-2020,Sea,UPS,1006,15-08-2020,24,14507.68,In Transit
5101,2166,29-10-2020,31-10-2020,Land,FedEx,1008,21-11-2020,21,162147.95,Pending
1930,5156,23-01-2020,25-01-2020,Air,UPS,1006,22-02-2020,28,146763.15,Pending
4153,9105,05-08-2024,09-08-2024,Land,FedEx,1007,02-09-2024,24,86797.86,Pending
1760,3440,14-02-2021,18-02-2021,Land,UPS,1006,14-03-2021,24,4794.33,Cancelled
4342,7718,30-07-2022,31-07-2022,Air,UPS,1001,21-08-2022,21,60859.06,Cancelled
6579,2766,28-02-2023,04-03-2023,Air,Blue Dart,1009,24-03-2023,20,16351.59,In Transit
6937,1143,18-03-2021,22-03-2021,Sea,DTDC,1005,11-04-2021,20,24256.31,Delivered
3683,5080,16-04-2022,19-04-2022,Land,DTDC,1008,17-05-2022,28,46138,Delivered
2310,5705,01-01-2022,03-01-2022,Air,UPS,1003,27-01-2022,24,10880.61,Cancelled
9779,1235,11-06-2024,13-06-2024,Land,DTDC,1007,03-07-2024,20,78811.92,Pending
9681,8033,22-11-2023,23-11-2023,Air,FedEx,1009,14-12-2023,21,8022.79,Pending
3934,6139,29-07-2023,31-07-2023,Air,Aramex,1010,22-08-2023,22,77284.07,Delivered
7466,5121,12-03-2023,13-03-2023,Sea,DTDC,1003,12-04-2023,30,7524.75,Delivered
9291,4928,06-09-2019,06-09-2019,Air,FedEx,1009,27-09-2019,21,26679.34,In Transit
5756,8117,27-03-2022,31-03-2022,Air,UPS,1004,27-04-2022,27,12391.21,Pending
9661,6097,16-09-2023,18-09-2023,Land,TNT Express,1001,10-10-2023,22,89.62,Cancelled
3250,7601,25-12-2023,25-12-2023,Sea,TNT Express,1008,20-01-2024,26,41076.72,In Transit
6003,4206,04-05-2021,08-05-2021,Air,Blue Dart,1010,02-06-2021,25,60304.46,In Transit
6641,4816,23-08-2022,27-08-2022,Sea,UPS,1001,17-09-2022,21,8733.61,Delivered
7893,5450,24-12-2021,26-12-2021,Sea,FedEx,1004,21-01-2022,26,74458.42,Pending
7387,9276,03-01-2023,07-01-2023,Air,India Post,1005,03-02-2023,27,63415.25,Delivered
8502,7348,01-10-2020,01-10-2020,Sea,TNT Express,1004,24-10-2020,23,291829.35,Delivered
5873,1406,25-01-2022,25-01-2022,Sea,FedEx,1010,23-02-2022,29,39040.5,Cancelled
8784,1147,25-01-2023,27-01-2023,Land,India Post,1007,21-02-2023,25,79710.89,In Transit
6140,9909,07-10-2023,10-10-2023,Air,India Post,1003,01-11-2023,22,959037.82,Delivered
7860,8167,09-06-2023,10-06-2023,Air,TNT Express,1010,01-07-2023,21,16932.98,In Transit
3780,5422,18-02-2020,19-02-2020,Land,Aramex,1007,14-03-2020,24,9938.42,Pending
2942,8632,13-06-2023,16-06-2023,Air,DTDC,1009,08-07-2023,22,15328.32,Delivered
8519,9447,09-09-2022,09-09-2022,Sea,DTDC,1010,03-10-2022,24,73122.98,In Transit
9865,8291,17-05-2023,17-05-2023,Sea,Blue Dart,1004,15-06-2023,29,40974.58,Delivered
8200,2488,20-02-2021,23-02-2021,Sea,India Post,1009,22-03-2021,27,24994.08,In Transit
7085,2335,12-04-2023,14-04-2023,Land,DTDC,1004,05-05-2023,21,14604.93,In Transit
3952,1096,27-10-2023,31-10-2023,Land,DHL,1010,26-11-2023,26,237404.81,In Transit
5288,6633,21-04-2021,21-04-2021,Sea,DHL,1005,21-05-2021,30,2686.73,Cancelled
1706,2606,24-12-2022,27-12-2022,Land,DTDC,1005,21-01-2023,25,11519.73,In Transit
6040,2329,24-05-2020,25-05-2020,Sea,Blue Dart,1007,22-06-2020,28,24905.63,Delivered
5281,5706,07-11-2023,07-11-2023,Land,DTDC,1003,29-11-2023,22,326882.09,Pending
5646,2541,14-10-2020,16-10-2020,Sea,DHL,1002,10-11-2020,25,99357.09,In Transit
9869,9744,20-07-2022,24-07-2022,Sea,Aramex,1006,15-08-2022,22,96554.24,Delivered
1141,1653,25-01-2024,26-01-2024,Sea,FedEx,1001,23-02-2024,28,91378.88,Cancelled
1364,3320,13-03-2023,17-03-2023,Land,Blue Dart,1006,15-04-2023,29,51840.99,Delivered
9782,3145,16-10-2019,17-10-2019,Air,TNT Express,1001,14-11-2019,28,46809.86,Cancelled
3558,3835,03-01-2024,06-01-2024,Land,Aramex,1001,26-01-2024,20,6213.89,Cancelled
8782,4331,13-05-2021,16-05-2021,Air,DHL,1007,06-06-2021,21,64240.96,Pending
6973,1267,27-11-2019,01-12-2019,Land,India Post,1009,24-12-2019,23,154293.16,Delivered
8640,9334,23-07-2024,23-07-2024,Sea,FedEx,1003,17-08-2024,25,18210.44,In Transit
7734,1000,29-07-2022,31-07-2022,Air,Blue Dart,1004,30-08-2022,30,276045.83,In Transit
6563,9462,04-08-2022,04-08-2022,Air,Blue Dart,1010,26-08-2022,22,10723.55,In Transit
6605,5298,18-04-2021,21-04-2021,Sea,FedEx,1005,11-05-2021,20,56339.93,In Transit
6778,2257,21-03-2022,22-03-2022,Land,DHL,1001,17-04-2022,26,141175.83,Pending
5500,4205,25-10-2023,29-10-2023,Sea,FedEx,1006,21-11-2023,23,170449.92,Pending
7015,3297,10-04-2021,13-04-2021,Land,FedEx,1010,04-05-2021,21,40536.06,Cancelled
8856,9381,20-06-2022,20-06-2022,Air,FedEx,1002,15-07-2022,25,8557.75,Cancelled
6848,3437,23-01-2021,23-01-2021,Air,FedEx,1004,12-02-2021,20,9262.12,Delivered
9395,6850,13-12-2022,14-12-2022,Air,Aramex,1009,08-01-2023,25,103860.75,In Transit
1077,8828,31-10-2023,03-11-2023,Land,Blue Dart,1003,29-11-2023,26,208.7,Pending
3141,5448,24-10-2019,24-10-2019,Sea,DTDC,1002,21-11-2019,28,318.23,Cancelled
4306,7055,14-07-2023,15-07-2023,Sea,Blue Dart,1005,14-08-2023,30,72709.52,Cancelled
2112,1062,10-03-2023,13-03-2023,Air,Aramex,1008,08-04-2023,26,252340.32,Cancelled
7475,4159,18-02-2020,21-02-2020,Air,TNT Express,1001,19-03-2020,27,161616.96,Pending
6085,2902,05-03-2024,09-03-2024,Air,India Post,1001,03-04-2024,25,165366.45,Delivered
6578,9097,28-07-2022,28-07-2022,Air,Blue Dart,1008,25-08-2022,28,2929.42,Pending
1272,8786,12-12-2022,13-12-2022,Sea,India Post,1005,05-01-2023,23,5474.65,Delivered
8779,6988,23-08-2019,27-08-2019,Sea,India Post,1006,18-09-2019,22,9459.74,Pending
2446,2665,11-03-2023,12-03-2023,Sea,Blue Dart,1001,06-04-2023,25,4403.38,Pending
8688,7105,16-01-2024,18-01-2024,Sea,Aramex,1005,16-02-2024,29,7853.18,Delivered
6299,6615,10-06-2021,11-06-2021,Sea,India Post,1006,08-07-2021,27,1276.94,In Transit
2718,9696,06-03-2022,09-03-2022,Land,DHL,1010,29-03-2022,20,425958.32,In Transit
9521,2485,04-04-2023,06-04-2023,Air,UPS,1001,05-05-2023,29,3812.47,Cancelled
9941,4461,12-08-2022,16-08-2022,Sea,UPS,1010,10-09-2022,25,13770.02,Cancelled
3873,3457,27-01-2024,29-01-2024,Air,TNT Express,1009,21-02-2024,23,372026.95,Pending
3642,5132,01-06-2022,05-06-2022,Air,UPS,1001,28-06-2022,23,6802.96,In Transit
3951,6789,14-07-2020,14-07-2020,Air,FedEx,1005,09-08-2020,26,200488.2,In Transit
5658,1148,27-03-2024,31-03-2024,Sea,UPS,1009,28-04-2024,28,579528.72,Delivered
3640,3129,26-05-2020,27-05-2020,Air,TNT Express,1007,22-06-2020,26,799.98,Delivered
2661,8294,07-09-2020,08-09-2020,Air,DHL,1005,28-09-2020,20,72193.28,In Transit
2085,8115,04-12-2019,07-12-2019,Sea,TNT Express,1003,31-12-2019,24,28864.27,In Transit
8681,9618,23-08-2020,25-08-2020,Land,India Post,1006,19-09-2020,25,74352.18,Pending
6952,5569,04-02-2021,04-02-2021,Sea,UPS,1008,27-02-2021,23,146537.34,Delivered
7610,8071,11-09-2020,12-09-2020,Sea,Aramex,1002,03-10-2020,21,477.94,In Transit
3302,2968,15-07-2020,19-07-2020,Sea,Blue Dart,1002,09-08-2020,21,6167.49,In Transit
2815,1434,28-12-2023,30-12-2023,Sea,TNT Express,1008,26-01-2024,27,2938.21,Delivered
2248,5301,26-03-2020,30-03-2020,Land,DHL,1004,28-04-2020,29,196745.51,Cancelled
5491,3130,29-04-2022,03-05-2022,Air,Blue Dart,1008,24-05-2022,21,8028.01,Pending
9196,4630,27-12-2023,29-12-2023,Sea,Blue Dart,1006,19-01-2024,21,302530.17,Cancelled
4303,4054,12-11-2022,16-11-2022,Air,UPS,1009,07-12-2022,21,1096.63,Pending
8778,9358,10-10-2021,13-10-2021,Sea,Aramex,1002,06-11-2021,24,4550.55,Delivered
3677,6065,13-12-2022,16-12-2022,Land,DHL,1003,15-01-2023,30,83697.13,In Transit
5437,2642,07-12-2021,07-12-2021,Land,DTDC,1008,02-01-2022,26,45398.21,In Transit
8777,2722,06-04-2023,10-04-2023,Air,FedEx,1001,30-04-2023,20,3406.52,Pending
9762,3784,18-07-2022,19-07-2022,Sea,DTDC,1009,09-08-2022,21,18153.2,Delivered
6294,2677,07-06-2021,11-06-2021,Land,UPS,1008,09-07-2021,28,9918.22,Delivered
3974,6600,05-05-2022,09-05-2022,Land,FedEx,1005,07-06-2022,29,16179,In Transit
8442,4335,21-03-2023,23-03-2023,Sea,DHL,1004,13-04-2023,21,4020.06,Cancelled
4374,1252,10-08-2020,14-08-2020,Sea,Blue Dart,1007,05-09-2020,22,43419.61,Cancelled
1050,7453,07-05-2024,11-05-2024,Sea,FedEx,1006,01-06-2024,21,61834.34,In Transit
4707,1361,21-05-2020,21-05-2020,Sea,Blue Dart,1001,14-06-2020,24,107422.93,In Transit
8655,1926,02-06-2021,05-06-2021,Sea,FedEx,1008,02-07-2021,27,7350.77,In Transit
8801,5830,17-02-2021,19-02-2021,Land,TNT Express,1008,13-03-2021,22,56814.46,In Transit
5251,8450,27-09-2020,28-09-2020,Sea,India Post,1006,25-10-2020,27,78188.15,Cancelled
8938,6221,21-07-2024,25-07-2024,Land,UPS,1010,18-08-2024,24,384290.32,In Transit
7631,2983,18-12-2023,21-12-2023,Air,DTDC,1008,10-01-2024,20,51467.13,Delivered
1455,4006,15-04-2020,17-04-2020,Sea,UPS,1009,08-05-2020,21,104730.35,Delivered
1623,3406,11-06-2020,12-06-2020,Air,UPS,1008,06-07-2020,24,4417.73,Cancelled
9815,6024,05-05-2024,08-05-2024,Air,TNT Express,1009,07-06-2024,30,34701.34,Cancelled
7479,2696,03-03-2023,04-03-2023,Air,DTDC,1009,28-03-2023,24,182433.26,Pending
1282,5093,05-06-2020,09-06-2020,Land,Blue Dart,1001,29-06-2020,20,416623.41,Pending
7354,9232,11-08-2020,12-08-2020,Air,DTDC,1007,02-09-2020,21,37996.72,Delivered
3507,3386,22-08-2022,22-08-2022,Air,Aramex,1008,12-09-2022,21,300265.12,Cancelled
7729,8040,27-05-2021,28-05-2021,Air,DHL,1009,20-06-2021,23,1557.09,Cancelled
2081,9399,23-06-2020,23-06-2020,Land,India Post,1006,19-07-2020,26,141470.63,Delivered
3863,1385,28-03-2020,28-03-2020,Sea,UPS,1010,17-04-2020,20,7341.65,Delivered
1787,8024,27-07-2023,28-07-2023,Land,Blue Dart,1010,22-08-2023,25,5998.16,Delivered
9368,2672,13-08-2020,16-08-2020,Land,FedEx,1007,06-09-2020,21,776477.87,Delivered
9142,3411,14-09-2021,18-09-2021,Sea,India Post,1004,12-10-2021,24,14645.87,Pending
9221,2805,14-11-2020,15-11-2020,Sea,DTDC,1007,06-12-2020,21,174493.15,In Transit
9265,1055,13-03-2021,16-03-2021,Land,India Post,1007,15-04-2021,30,163.69,In Transit
1428,1757,02-10-2020,06-10-2020,Air,TNT Express,1004,05-11-2020,30,357645.14,Pending
1457,7749,30-07-2021,01-08-2021,Land,India Post,1005,29-08-2021,28,298.31,Cancelled
4545,3505,25-09-2019,29-09-2019,Land,India Post,1004,19-10-2019,20,55727.78,In Transit
6026,3870,28-07-2024,30-07-2024,Land,India Post,1002,24-08-2024,25,309131.98,Pending
6718,2312,26-09-2019,27-09-2019,Sea,UPS,1002,24-10-2019,27,744.5,In Transit
7724,1568,06-05-2021,10-05-2021,Sea,TNT Express,1001,01-06-2021,22,50779.47,Cancelled
1789,1901,31-03-2024,03-04-2024,Air,UPS,1006,01-05-2024,28,33915.02,Delivered
2379,8259,29-06-2020,02-07-2020,Land,India Post,1002,26-07-2020,24,150070.11,Cancelled
4332,3254,27-11-2022,28-11-2022,Air,UPS,1007,22-12-2022,24,38720.3,Pending
7415,3178,14-03-2022,15-03-2022,Land,TNT Express,1009,08-04-2022,24,14341.2,In Transit
4922,5576,15-03-2021,18-03-2021,Land,India Post,1005,08-04-2021,21,35885.51,In Transit
7050,7686,22-11-2023,25-11-2023,Air,DTDC,1010,25-12-2023,30,5447.81,Pending
1556,8551,26-08-2021,30-08-2021,Sea,TNT Express,1010,23-09-2021,24,153685.71,Delivered
8375,5464,20-01-2021,24-01-2021,Sea,TNT Express,1001,17-02-2021,24,142192.1,Cancelled
4417,9010,30-10-2021,02-11-2021,Air,Blue Dart,1002,26-11-2021,24,39107.75,Delivered
7518,2748,28-04-2024,28-04-2024,Land,India Post,1008,21-05-2024,23,979.37,Cancelled
4010,5175,24-12-2021,26-12-2021,Sea,Aramex,1007,25-01-2022,30,64564.22,In Transit
7195,3760,20-04-2020,23-04-2020,Land,DHL,1010,13-05-2020,20,11016.86,Pending
5776,7084,03-04-2023,07-04-2023,Air,DHL,1004,03-05-2023,26,1128.72,Pending
2117,2076,02-02-2023,05-02-2023,Land,FedEx,1005,28-02-2023,23,156963,Cancelled
